0,1.8955685,1.8642772,0.1
0,2.0897021,2.052303,0.1
0,2.152018,2.1027892,0.1
0,2.140494,2.0902548,0.1
0,2.1607606,2.0987117,0.1
0,2.203387,2.1443021,0.1
0,2.112772,2.1048043,0.1
1,2.003941,2.056407,0.1
1,1.93456,2.0184584,0.1
1,1.9074646,1.98631,0.1
1,1.9735299,2.0227282,0.1
1,2.1877408,2.1960688,0.1
0,2.422631,2.38772,0.1
0,2.6991966,2.6056516,0.1
0,2.8171337,2.5775337,0.1
0,2.8639507,2.5586972,0.1
0,2.8005605,2.4213972,0.1
0,2.8893347,2.400434,0.1
0,2.7960486,2.156448,0.1
0,2.563466,1.8289685,0.1
0,2.2222843,1.4873977,0.1
0,2.1628819,1.4622612,0.1
0,2.4238486,1.8130839,0.1
0,2.6089418,2.2448416,1
0,2.7901516,2.5859952,0.1
0,2.556081,2.4672894,0.1
0,2.2251444,2.1910436,0.1
0,1.9453243,1.9213055,0.1
0,1.9618719,1.961811,0.1
1,1.9473933,1.9786363,0.1
0,2.184658,2.1670685,0.1
0,2.1558552,2.1349533,0.1
0,2.0202074,1.9970515,0.1
0,1.8611087,1.8318475,0.1
0,1.6733574,1.6373088,0.1
0,1.6675864,1.6353081,0.1
0,1.7958347,1.7526228,0.1
0,1.906582,1.8268557,0.1
0,1.9126886,1.7798691,0.1
0,1.8973373,1.7267888,0.1
0,1.8314978,1.6403632,0.1
0,1.7357023,1.5004086,0.1
0,1.7842453,1.4875197,0.1
0,1.7735219,1.3942649,0.1
0,1.7832005,1.3228126,0.1
0,1.8202916,1.2240874,0.1
0,1.7572743,1.0535874,0.1
0,1.8846973,1.0837206,0.1
0,2.283734,1.3143926,0.1
0,2.741927,1.8104492,0.1
0,3.3138494,2.5545301,0.1
0,3.5772574,3.0524802,0.1
0,3.3699155,3.079503,0.1
0,3.3852663,3.216483,0.1
1,3.638484,3.6401381,0.1
0,2.896896,2.8181977,0.1
0,2.7772994,2.4672666,0.1
0,2.8777053,2.4221358,0.1
0,2.7102573,2.2075393,0.1
0,2.7405133,2.2483354,0.1
0,2.9431067,2.4829774,1
0,2.9756484,2.582446,0.1
0,2.1566303,1.8518386,0.1
0,1.9708282,1.6697491,0.1
0,1.9636731,1.6770302,0.1
0,1.8502452,1.6378899,0.1
0,2.0161014,1.8703313,0.1
0,2.1146398,2.0155466,0.1
0,2.092943,2.0262702,0.1
0,1.8961306,1.8608943,0.1
0,1.6737993,1.6492128,0.1
0,1.6504459,1.6344589,0.1
0,1.7277308,1.7204276,0.1
0,1.8510712,1.8471745,0.1
1,1.8943738,1.9004729,0.1
1,1.9896922,2.001677,0.1
1,1.9269801,1.9591448,0.1
1,1.8599476,1.9092677,0.1
1,1.9477887,1.9889227,0.1
1,2.0527794,2.0742042,0.1
1,2.0976176,2.10784,0.1
0,2.0086148,2.0042374,0.1
0,2.0630765,2.0326273,0.1
0,2.111237,2.0288591,0.1
0,2.2053177,2.1025302,0.1
0,2.4112337,2.2213478,0.1
0,2.5917277,2.2694645,0.1
0,3.0432158,2.5471168,0.1
0,3.0390012,2.4821267,0.1
0,3.011804,2.4689546,0.1
0,3.0806112,2.5210707,0.1
0,2.963508,2.4470277,0.1
0,2.9862287,2.490572,0.1
0,2.781096,2.3692627,0.1
0,2.550685,2.2449188,0.1
0,2.4183137,2.237737,0.1
0,2.4954576,2.4126606,1
1,3.0389638,3.0584445,0.1
0,2.3681679,2.339635,0.1
0,2.4584792,2.3998058,0.1
0,2.31647,2.2313895,0.1
0,1.9816663,1.891243,0.1
0,1.9851137,1.867359,0.1
0,1.9038738,1.786795,0.1
0,1.9772357,1.8647333,0.1
0,2.1102693,1.9884995,0.1
0,2.0085719,1.886363,0.1
0,1.8702759,1.7464236,0.1
0,1.7547382,1.6300032,0.1
0,1.7962121,1.673336,0.1
0,2.019729,1.8807719,0.1
0,2.1893525,2.0325925,0.1
0,2.1953604,2.0645306,0.1
0,2.2282119,2.1084788,0.1
0,2.2024195,2.0756721,0.1
0,2.160527,2.0441446,0.1
0,2.2686896,2.134505,0.1
0,2.334482,2.249708,0.1
0,2.3611379,2.3238056,0.1
0,2.3605306,2.3524768,0.1
1,2.230623,2.2744768,0.1
1,2.5315642,2.580715,0.1
1,3.2319603,3.2587037,0.1
0,3.7993162,3.7881603,0.1
0,4.089899,3.9654858,0.1
0,4.3180695,4.1266804,0.1
0,4.096105,3.880415,0.1
0,4.0995097,3.859937,0.1
0,4.2532516,3.9337258,0.1
0,3.5292134,3.1645784,0.1
0,3.1998873,2.7734706,0.1
0,3.3300614,2.8814285,0.1
0,3.3100014,2.911269,0.1
0,3.3223214,3.0226378,0.1
0,3.376697,3.1745567,1
0,3.4788015,3.369663,0.1
0,2.7344465,2.6596713,0.1
0,2.555325,2.5166688,0.1
1,2.4222364,2.42738,0.1
0,2.258433,2.2547987,0.1
0,2.4975927,2.4508314,0.1
0,2.5216808,2.4527605,0.1
0,2.358714,2.2729385,0.1
0,2.192784,2.1186686,0.1
0,1.9984465,1.9212472,0.1
0,1.9679034,1.897958,0.1
0,2.113577,2.0093186,0.1
0,2.1943202,2.0599132,0.1
0,2.227437,2.07438,0.1
0,2.2865243,2.071117,0.1
0,2.2281716,1.9818287,0.1
0,2.1620932,1.9085345,0.1
0,2.2595644,1.975743,0.1
0,2.3773193,2.0675085,0.1
0,2.4738493,2.141536,0.1
0,2.484084,2.141674,0.1
0,2.4994566,2.1392336,0.1
0,2.5899646,2.224318,0.1
0,2.73692,2.4548764,0.1
0,2.7599525,2.6381347,0.1
0,2.8665752,2.851448,0.1
1,3.0126286,3.1048126,0.1
0,3.1936316,3.1909971,0.1
0,3.0629067,3.044767,0.1
0,3.3483129,3.308349,0.1
0,3.1879377,3.0799873,0.1
0,3.219261,2.9786916,0.1
0,3.028843,2.6975513,0.1
0,2.849666,2.4538875,0.1
0,2.8024716,2.3530102,0.1
0,2.9559746,2.5537963,1
0,3.4650998,3.1676092,0.1
0,2.820933,2.6461954,0.1
0,2.8367243,2.7271717,0.1
0,2.659395,2.5572891,0.1
0,2.3251522,2.2545002,0.1
0,2.3067498,2.2724855,0.1
0,2.2341022,2.2253351,0.1
0,2.3366785,2.3253593,0.1
0,2.3129525,2.2916055,0.1
0,2.2064729,2.1707847,0.1
0,2.133668,2.088677,0.1
0,2.0210092,1.9665838,0.1
0,2.030681,1.981379,0.1
0,2.1805637,2.1582756,0.1
0,2.3350022,2.3177583,0.1
0,2.3484492,2.3411884,0.1
1,2.3505592,2.3718326,0.1
1,2.3086367,2.315844,0.1
0,2.2735803,2.2668145,0.1
0,2.39545,2.388146,0.1
1,2.462284,2.4695206,0.1
1,2.5586176,2.5732512,0.1
0,2.5632176,2.5571916,0.1
0,2.5724807,2.5357032,0.1
0,2.9101996,2.8519552,0.1
0,3.7078493,3.5522418,0.1
0,4.265555,4.038755,0.1
0,4.4487467,4.133709,0.1
0,4.478198,4.1025987,0.1
0,4.210725,3.8075702,0.1
0,4.015343,3.6191368,0.1
0,4.172866,3.7589808,0.1
0,3.45113,3.0880053,0.1
0,3.2287226,2.8692372,0.1
0,3.380642,3.0752892,0.1
0,3.2597332,3.1006668,0.1
0,3.2278948,3.200263,0.1
1,3.2426655,3.3008037,1
1,3.4191296,3.4228516,0.1
0,2.641654,2.568985,0.1
0,2.4134488,2.324194,0.1
0,2.296792,2.1787617,0.1
0,2.055007,1.9450812,0.1
0,2.0618122,1.9599695,0.1
0,2.0075958,1.9373581,0.1
0,1.9645947,1.8714393,0.1
0,1.8735985,1.7780347,0.1
0,1.7490165,1.6684159,0.1
0,1.7421819,1.6885362,0.1
0,1.8932346,1.8419456,0.1
0,2.0304635,1.975506,0.1
0,2.0936117,2.029206,0.1
0,2.1645854,2.0908341,0.1
0,2.1493478,2.077123,0.1
0,2.1180255,2.0675406,0.1
0,2.2276368,2.1759381,0.1
0,2.2884202,2.2525682,0.1
0,2.2568629,2.2357156,0.1
1,2.1272025,2.169485,0.1
1,1.9935579,2.0729141,0.1
1,1.9629775,2.0227203,0.1
1,2.1176207,2.141842,0.1
0,2.4014273,2.3736844,0.1
0,2.6750052,2.631517,0.1
0,3.0803711,2.9990945,0.1
0,3.1321776,2.9759932,0.1
0,3.0545995,2.9281027,0.1
0,3.1362822,2.9817884,0.1
0,3.0527546,2.857999,0.1
0,3.0186868,2.7630205,0.1
0,2.8488047,2.5482605,0.1
0,2.6248817,2.3639007,0.1
0,2.5344262,2.3332145,0.1
0,2.52368,2.3660197,1
0,2.9720635,2.8953376,0.1
0,2.396102,2.3702981,0.1
1,2.3714345,2.3868124,0.1
1,2.2345657,2.2364292,0.1
0,1.9299502,1.9154072,0.1
0,1.8980845,1.8495636,0.1
0,1.7591062,1.7255492,0.1
0,1.8868045,1.8237317,0.1
0,1.8050061,1.7665757,0.1
0,1.7000009,1.6676707,0.1
0,1.5527126,1.5291724,0.1
0,1.4068115,1.3890103,0.1
0,1.3656236,1.3618535,0.1
1,1.5023245,1.5028857,0.1
1,1.3884591,1.4217398,0.1
1,1.279628,1.3104343,0.1
1,1.2082622,1.2173898,0.1
0,1.0668331,1.0599077,0.1
1,0.93233377,0.93892497,0.1
1,0.8788979,0.8907171,0.1
1,0.7440541,0.77018887,0.1
1,0.57313865,0.63186383,0.1
1,0.3889593,0.4668887,0.1
1,0.19055107,0.3013255,0.1
1,0.11015515,0.27373868,0.1
1,0.12279229,0.3381518,0.1
1,0.24575415,0.45313904,-1
0,7.068909,6.8270893,0.1
0,6.973656,6.724742,0.1
0,7.2923164,7.1143017,0.1
0,7.037743,6.9969773,0.1
0,7.088611,7.0637503,0.1
1,7.013808,7.0218115,0.1
0,6.8275037,6.8091187,0.1
0,6.7013164,6.6657743,0.1
1,6.494802,6.5231676,0.1
1,6.3074503,6.3272552,0.1
0,6.1294637,6.1243587,0.1
0,5.958876,5.9371605,0.1
0,5.8488555,5.798279,0.1
0,6.016109,5.9216757,0.1
0,5.8424954,5.7574964,0.1
0,5.7348876,5.6544,0.1
0,5.931587,5.8486414,0.1
0,5.9643693,5.8835325,0.1
0,5.626599,5.515355,0.1
0,5.5349793,5.398857,0.1
0,5.112684,4.9786673,0.1
0,4.9364443,4.7974243,0.1
0,4.9990396,4.838006,0.1
0,5.2737803,5.1149883,0.1
0,5.1388125,5.0167885,0.1
0,4.980908,4.905568,0.1
0,5.018939,4.970462,0.1
0,4.754722,4.7133465,0.1
0,4.775188,4.731201,0.1
0,4.7949214,4.753495,0.1
0,4.6901345,4.66923,0.1
0,4.645196,4.6347647,0.1
1,4.667959,4.693486,0.1
0,4.671599,4.667333,0.1
0,4.4527307,4.3907914,0.1
0,4.317246,4.2457986,0.1
0,4.269324,4.185101,0.1
0,4.3566318,4.2614837,0.1
0,4.2364697,4.1454234,0.1
0,4.213157,4.103542,0.1
0,4.109722,4.000981,0.1
0,4.0174985,3.8895292,0.1
0,4.055948,3.92667,0.1
0,4.069458,3.9425952,0.1
0,3.5932724,3.5178108,0.1
0,3.4564853,3.405374,0.1
0,3.3879597,3.3495708,0.1
0,3.3231344,3.3115315,0.1
1,3.0555084,3.1218376,0.1
0,2.9484797,2.9418359,0.1
0,2.8389974,2.7797413,0.1
0,2.9093661,2.7722065,0.1
0,3.433806,3.2081952,0.1
0,3.4751709,3.1853034,0.1
0,2.9561079,2.6338632,0.1
0,3.0481613,2.6688147,0.1
0,2.4337873,2.0385935,0.1
0,2.4692698,1.9767152,0.1
0,2.4981377,2.0185418,0.1
0,2.6658158,2.3210404,0.1
0,2.7314177,2.4880552,0.1
0,2.4350789,2.3170772,1
0,2.5250125,2.518312,0.1
1,2.2026675,2.220746,0.1
0,2.1321588,2.0956547,0.1
0,2.0200415,1.9556667,0.1
0,1.9134308,1.8596274,0.1
0,1.8048224,1.7444631,0.1
0,1.972916,1.8937953,0.1
0,2.036687,1.9337449,0.1
0,1.8040808,1.6842397,0.1
0,1.7227708,1.6266098,0.1
0,1.8117796,1.7166891,0.1
0,1.9186155,1.8068365,0.1
0,1.9871871,1.8539507,0.1
0,2.1689517,1.9979687,0.1
0,2.247244,2.0526776,0.1
0,2.2355204,2.0485456,0.1
0,2.2469182,2.0308175,0.1
0,2.2898655,2.0856392,0.1
0,2.2683766,2.0828805,0.1
0,2.212132,2.0607731,0.1
0,2.2393756,2.1179793,0.1
0,2.2381759,2.1679187,0.1
1,2.2545433,2.2664306,0.1
0,2.2760649,2.2479606,0.1
0,2.4266825,2.358739,0.1
0,2.7830808,2.6278813,0.1
0,2.9490304,2.6914463,0.1
0,2.9235678,2.6291325,0.1
0,2.9408302,2.6072423,0.1
0,3.0542932,2.6645358,0.1
0,2.7759604,2.33987,0.1
0,2.6173139,2.1026173,0.1
0,2.2513287,1.735889,0.1
0,2.1395879,1.7105843,0.1
0,2.3834753,2.0870032,0.1
0,2.554303,2.4143379,1
0,2.7433333,2.716411,0.1
1,2.5244846,2.5468097,0.1
0,2.2402902,2.1984448,0.1
0,1.8253219,1.7422084,0.1
0,1.7553993,1.6674551,0.1
0,1.6990217,1.5968813,0.1
0,1.8909315,1.7817967,0.1
0,1.9989804,1.8722068,0.1
0,1.7872996,1.6906879,0.1
0,1.6882508,1.5985751,0.1
0,1.530661,1.4537902,0.1
0,1.6235378,1.5543101,0.1
0,1.8681777,1.7991068,0.1
0,2.0912971,2.0083222,0.1
0,2.1325514,2.0393488,0.1
0,2.1848638,2.084453,0.1
0,2.1567123,2.0700727,0.1
0,2.1474743,2.0761738,0.1
0,2.2347229,2.1608977,0.1
0,2.2750406,2.215556,0.1
0,2.239356,2.2226722,0.1
1,2.2013333,2.2216074,0.1
1,2.1696415,2.1848884,0.1
1,2.4368634,2.443102,0.1
0,3.1647496,3.1038544,0.1
0,3.844515,3.7002807,0.1
0,4.319738,3.9923472,0.1
0,4.5222836,4.0687823,0.1
0,4.2112637,3.7345805,0.1
0,4.1917253,3.6780138,0.1
0,4.345325,3.8278239,0.1
0,3.6300354,3.1036215,0.1
0,3.329062,2.7516713,0.1
0,3.392828,2.8197749,0.1
0,3.2511425,2.7724638,0.1
0,3.1798167,2.8286557,0.1
0,3.3447156,3.0857594,1
0,3.48382,3.3206663,0.1
0,2.6196356,2.5403194,0.1
0,2.416522,2.3901534,0.1
1,2.2254322,2.2435064,0.1
0,2.172639,2.1523259,0.1
0,2.304927,2.2543676,0.1
0,2.3582244,2.283957,0.1
0,2.265069,2.1721444,0.1
0,2.0922484,2.0104527,0.1
0,1.8966265,1.823247,0.1
0,1.8528396,1.7958195,0.1
0,1.9674637,1.9107318,0.1
0,2.124103,2.0464745,0.1
0,2.1728582,2.0765672,0.1
0,2.2245033,2.0979352,0.1
0,2.1925921,2.0633497,0.1
0,2.1451707,2.0257463,0.1
0,2.2488134,2.0981822,0.1
0,2.3316226,2.1753566,0.1
0,2.3878262,2.230425,0.1
